user_id,bonus_id,transaction_id,bonus_code,bonus_criteria,bonusCode,relatedTo,activity,tandcParagraph,target_amount,contribution,pending,expired_amount,bonus_amount,converted_to_cash,redeemed_amount,unlocked_datetime,expiry_datetime,bonus_status,transaction_type,bonus_game_type,transaction_status,bonus_type,wallet_type,bonus_created_datetime,bonus_updated_datetime,bonus_redeemed_datetime
10000000498,506036,4736,CODE20,Registration,CODE30,Referral,First Deposit,7,2657,,,,113,,,,2/26/2025,Unlocked,Bonus Transferred to Cash,Slot Bonus,Pending,Special Bonus,Cash,1/13/2024,8/11/2024,2/6/2024
10000000318,748481,1945,CODE50,Referral,CODE30,Registration,Referral Bonus,1,2900,,,,720,,,,4/3/2025,Expired,Bonus Expired,Table Bonus,Pending,Special Bonus,Bonus,6/4/2024,8/3/2024,8/24/2024
10000000996,993377,1603,CODE50,Deposit,CODE50,Referral,Referral Bonus,6,1763,,,,771,,,,11/29/2025,Locked,Bonus Used,Slot Bonus,Completed,Regular Bonus,Bonus,4/17/2024,3/27/2024,12/29/2024
10000000131,763920,4937,CODE20,Deposit,CODE10,Deposit,Mini Registration,2,4022,,,,781,,,,1/3/2025,Unlocked,Bonus Expired,RV Bonus,Paused,Regular Bonus,Cash,2/27/2024,11/20/2024,10/2/2024
10000000915,333334,4380,CODE50,Deposit,CODE50,Registration,Mini Registration,8,3136,,,,220,,,,3/11/2025,Expired,Bonus Used,RV Bonus,Paused,Regular Bonus,Cash,4/28/2024,1/9/2024,11/7/2024
10000000772,193909,3785,CODE50,Referral,CODE50,Registration,Mini Registration,1,3278,,,,363,,,,3/22/2025,Expired,Bonus Transferred to Cash,Table Bonus,Paused,Special Bonus,Bonus,2/8/2024,2/2/2024,2/10/2024
10000000641,601211,4604,CODE30,Deposit,CODE20,Registration,Mini Registration,2,4176,,,,790,,,,1/18/2025,Expired,Bonus Used,RV Bonus,Pending,Special Bonus,Bonus,10/2/2024,4/21/2024,3/25/2024
10000000873,632325,579,CODE10,Deposit,CODE20,Registration,Referral Bonus,3,1346,,,,844,,,,2/26/2025,Expired,Bonus Transferred to Cash,RV Bonus,Paused,Regular Bonus,Cash,3/20/2024,4/13/2024,3/16/2024
10000000530,780674,4413,CODE20,Referral,CODE20,Deposit,Mini Registration,8,2715,,,,131,,,,9/24/2025,Expired,Bonus Expired,Slot Bonus,Pending,Regular Bonus,Bonus,11/15/2024,10/3/2024,4/19/2024
10000000078,600908,2909,CODE10,Registration,CODE50,Referral,Referral Bonus,6,697,,,,246,,,,2/13/2025,Expired,Bonus Used,Slot Bonus,Pending,Special Bonus,Bonus,4/25/2024,4/22/2024,12/21/2024
10000000814,139697,1058,CODE50,Referral,CODE30,Registration,Referral Bonus,9,162,,,,747,,,,2/5/2025,Locked,Bonus Expired,Table Bonus,Paused,Special Bonus,Bonus,11/21/2024,2/21/2024,4/14/2024
10000000079,498448,1352,CODE20,Referral,CODE10,Deposit,Referral Bonus,3,1804,,,,997,,,,8/11/2025,Unlocked,Bonus Expired,Table Bonus,Pending,Special Bonus,Cash,7/26/2024,12/16/2024,8/28/2024
10000000954,531576,2006,CODE20,Registration,CODE30,Registration,First Deposit,4,3507,,,,361,,,,5/23/2025,Unlocked,Bonus Expired,Table Bonus,Paused,Regular Bonus,Bonus,12/18/2024,1/30/2024,1/31/2024
10000000098,730040,305,CODE20,Referral,CODE20,Deposit,Mini Registration,1,3847,,,,553,,,,11/3/2025,Unlocked,Bonus Expired,Table Bonus,Pending,Regular Bonus,Cash,5/7/2024,5/17/2024,11/14/2024
10000000620,467281,4966,CODE10,Referral,CODE10,Deposit,Referral Bonus,6,1890,,,,209,,,,4/5/2025,Expired,Bonus Expired,RV Bonus,Pending,Special Bonus,Bonus,6/3/2024,3/14/2024,10/20/2024
10000000437,213695,3818,CODE10,Referral,CODE20,Registration,First Deposit,6,1091,,,,700,,,,10/30/2025,Expired,Bonus Expired,Slot Bonus,Completed,Regular Bonus,Bonus,6/11/2024,12/5/2024,3/29/2024
10000000253,311315,669,CODE30,Referral,CODE20,Registration,Referral Bonus,1,3496,,,,551,,,,8/14/2025,Locked,Bonus Transferred to Cash,Table Bonus,Paused,Regular Bonus,Bonus,7/29/2024,1/14/2024,1/27/2024
10000000988,876917,1832,CODE50,Registration,CODE20,Referral,Mini Registration,2,780,,,,82,,,,10/11/2025,Locked,Bonus Transferred to Cash,Slot Bonus,Pending,Regular Bonus,Bonus,6/23/2024,12/2/2024,5/16/2024
10000000491,789551,4428,CODE50,Deposit,CODE20,Referral,Mini Registration,1,1613,,,,761,,,,5/24/2025,Locked,Bonus Used,Slot Bonus,Paused,Regular Bonus,Bonus,5/13/2024,8/30/2024,11/29/2024
10000000635,513761,1421,CODE30,Referral,CODE50,Registration,Referral Bonus,5,1865,,,,487,,,,3/20/2025,Locked,Bonus Expired,Slot Bonus,Pending,Special Bonus,Cash,3/10/2024,5/13/2024,8/8/2024
10000000097,321165,2968,CODE10,Referral,CODE10,Referral,Referral Bonus,9,1907,,,,584,,,,12/9/2025,Unlocked,Bonus Transferred to Cash,RV Bonus,Paused,Special Bonus,Cash,2/4/2024,7/8/2024,7/13/2024
10000000981,499368,2604,CODE10,Referral,CODE30,Referral,First Deposit,5,2027,,,,461,,,,2/3/2025,Unlocked,Bonus Transferred to Cash,Table Bonus,Paused,Special Bonus,Bonus,8/24/2024,12/22/2024,10/1/2024
10000000860,941141,3370,CODE20,Registration,CODE30,Deposit,Referral Bonus,4,3571,,,,865,,,,12/7/2025,Unlocked,Bonus Expired,Table Bonus,Completed,Special Bonus,Cash,9/30/2024,5/21/2024,12/8/2024
10000000932,455493,1612,CODE10,Registration,CODE30,Deposit,Referral Bonus,5,413,,,,122,,,,6/23/2025,Expired,Bonus Used,Slot Bonus,Paused,Regular Bonus,Bonus,11/7/2024,6/27/2024,12/14/2024
10000000999,368266,2891,CODE20,Deposit,CODE10,Referral,First Deposit,6,2242,,,,489,,,,7/26/2025,Expired,Bonus Transferred to Cash,Slot Bonus,Paused,Regular Bonus,Bonus,6/14/2024,1/5/2024,12/25/2024
10000000733,495172,1013,CODE10,Referral,CODE10,Deposit,Mini Registration,9,3055,,,,665,,,,10/20/2025,Unlocked,Bonus Transferred to Cash,Slot Bonus,Completed,Regular Bonus,Bonus,5/15/2024,4/29/2024,12/7/2024
10000000828,549758,3347,CODE20,Deposit,CODE20,Registration,First Deposit,6,1146,,,,490,,,,7/24/2025,Locked,Bonus Transferred to Cash,Table Bonus,Completed,Regular Bonus,Cash,9/14/2024,9/28/2024,3/8/2024
10000000329,756566,2576,CODE50,Deposit,CODE20,Registration,Referral Bonus,3,3288,,,,778,,,,10/4/2025,Unlocked,Bonus Used,RV Bonus,Pending,Special Bonus,Cash,3/6/2024,5/8/2024,12/11/2024
10000000959,126980,445,CODE10,Referral,CODE20,Referral,Mini Registration,7,176,,,,434,,,,6/5/2025,Expired,Bonus Expired,Slot Bonus,Completed,Regular Bonus,Cash,4/10/2024,10/14/2024,12/7/2024
10000000891,753070,2826,CODE10,Referral,CODE20,Deposit,First Deposit,9,3934,,,,477,,,,11/30/2025,Locked,Bonus Transferred to Cash,RV Bonus,Paused,Regular Bonus,Cash,4/27/2024,10/28/2024,9/6/2024
10000000010,239519,2302,CODE10,Referral,CODE10,Registration,First Deposit,8,2208,,,,447,,,,2/28/2025,Expired,Bonus Used,RV Bonus,Paused,Special Bonus,Bonus,8/3/2024,9/12/2024,8/12/2024
10000000257,109093,1918,CODE10,Referral,CODE20,Referral,Referral Bonus,9,3995,,,,77,,,,4/9/2025,Unlocked,Bonus Expired,Slot Bonus,Paused,Regular Bonus,Cash,11/29/2024,8/9/2024,10/20/2024
10000000271,264187,370,CODE10,Registration,CODE20,Referral,Referral Bonus,3,2589,,,,556,,,,3/11/2025,Locked,Bonus Used,RV Bonus,Completed,Special Bonus,Bonus,10/12/2024,3/30/2024,9/2/2024
10000000903,601516,2501,CODE20,Referral,CODE20,Registration,Mini Registration,2,1246,,,,820,,,,1/28/2025,Expired,Bonus Used,RV Bonus,Completed,Regular Bonus,Cash,7/15/2024,5/27/2024,6/6/2024
10000000542,913265,1438,CODE20,Referral,CODE50,Deposit,Referral Bonus,8,3417,,,,467,,,,12/14/2025,Locked,Bonus Used,RV Bonus,Pending,Regular Bonus,Bonus,8/28/2024,3/10/2024,3/20/2024
10000000700,658563,3832,CODE20,Registration,CODE50,Deposit,First Deposit,3,2922,,,,889,,,,3/16/2025,Locked,Bonus Used,Table Bonus,Paused,Regular Bonus,Bonus,4/24/2024,7/13/2024,2/4/2024
10000000695,898507,2040,CODE10,Referral,CODE50,Referral,First Deposit,9,3084,,,,59,,,,6/30/2025,Unlocked,Bonus Expired,RV Bonus,Pending,Special Bonus,Cash,4/9/2024,12/11/2024,8/18/2024
10000000151,465327,3640,CODE10,Deposit,CODE50,Deposit,Mini Registration,8,1746,,,,330,,,,3/8/2025,Expired,Bonus Transferred to Cash,Slot Bonus,Completed,Special Bonus,Bonus,12/9/2024,6/17/2024,8/23/2024
10000000413,181096,4069,CODE10,Referral,CODE30,Deposit,First Deposit,3,1373,,,,853,,,,6/21/2025,Expired,Bonus Expired,Slot Bonus,Paused,Regular Bonus,Cash,1/11/2024,9/25/2024,5/28/2024
10000000966,685352,4981,CODE50,Deposit,CODE10,Referral,Mini Registration,8,3958,,,,357,,,,4/25/2025,Locked,Bonus Used,RV Bonus,Paused,Special Bonus,Bonus,5/6/2024,6/4/2024,7/1/2024
10000000572,247753,1674,CODE20,Referral,CODE50,Referral,Mini Registration,8,2648,,,,322,,,,8/4/2025,Expired,Bonus Transferred to Cash,Table Bonus,Paused,Regular Bonus,Bonus,11/29/2024,3/1/2024,10/30/2024
10000000623,130915,1429,CODE50,Deposit,CODE20,Referral,Mini Registration,8,3664,,,,115,,,,5/31/2025,Locked,Bonus Used,Table Bonus,Paused,Regular Bonus,Bonus,7/15/2024,1/31/2024,5/17/2024
10000000761,317685,1853,CODE20,Deposit,CODE50,Deposit,First Deposit,5,4382,,,,158,,,,1/13/2025,Locked,Bonus Used,Table Bonus,Pending,Regular Bonus,Cash,3/27/2024,4/13/2024,2/26/2024
10000000477,660069,2420,CODE50,Deposit,CODE20,Registration,Referral Bonus,3,3905,,,,836,,,,5/31/2025,Expired,Bonus Transferred to Cash,Slot Bonus,Completed,Special Bonus,Bonus,12/11/2024,9/13/2024,9/1/2024
10000000280,842419,4581,CODE30,Deposit,CODE50,Registration,Mini Registration,1,144,,,,761,,,,10/14/2025,Locked,Bonus Transferred to Cash,Table Bonus,Completed,Special Bonus,Bonus,7/31/2024,8/21/2024,12/6/2024
10000000641,711306,1737,CODE10,Referral,CODE10,Registration,Mini Registration,8,2235,,,,160,,,,4/15/2025,Expired,Bonus Used,Table Bonus,Paused,Special Bonus,Cash,7/23/2024,8/31/2024,11/5/2024
10000000315,220120,466,CODE10,Referral,CODE50,Registration,First Deposit,7,2072,,,,843,,,,12/11/2025,Locked,Bonus Used,Table Bonus,Pending,Regular Bonus,Bonus,12/27/2024,7/4/2024,6/27/2024
10000000420,761734,2446,CODE10,Registration,CODE20,Registration,First Deposit,3,2965,,,,833,,,,6/9/2025,Locked,Bonus Used,Slot Bonus,Pending,Special Bonus,Bonus,6/13/2024,3/13/2024,6/9/2024
10000000394,792860,1532,CODE30,Deposit,CODE50,Referral,First Deposit,6,2751,,,,913,,,,10/24/2025,Locked,Bonus Used,RV Bonus,Pending,Special Bonus,Bonus,8/28/2024,8/2/2024,9/14/2024
10000000238,116672,668,CODE10,Deposit,CODE30,Deposit,First Deposit,8,4383,,,,276,,,,3/12/2025,Unlocked,Bonus Transferred to Cash,RV Bonus,Pending,Regular Bonus,Bonus,4/8/2024,2/7/2024,11/29/2024
10000000036,856774,4590,CODE30,Deposit,CODE50,Registration,Referral Bonus,5,3952,,,,332,,,,1/24/2025,Expired,Bonus Expired,Slot Bonus,Paused,Regular Bonus,Cash,3/9/2024,2/28/2024,2/28/2024
10000000642,842121,1562,CODE30,Registration,CODE30,Registration,Referral Bonus,2,1332,,,,528,,,,6/28/2025,Unlocked,Bonus Transferred to Cash,Slot Bonus,Completed,Regular Bonus,Cash,6/10/2024,1/1/2024,12/3/2024
10000000449,443095,664,CODE50,Deposit,CODE20,Registration,First Deposit,9,1615,,,,923,,,,10/3/2025,Locked,Bonus Used,Table Bonus,Completed,Special Bonus,Cash,1/4/2024,9/21/2024,3/26/2024
10000000672,596270,2223,CODE10,Registration,CODE50,Referral,Mini Registration,3,2456,,,,194,,,,5/9/2025,Locked,Bonus Expired,Table Bonus,Pending,Regular Bonus,Cash,10/2/2024,4/16/2024,7/9/2024
10000000171,654787,4169,CODE20,Referral,CODE20,Referral,Mini Registration,5,2842,,,,943,,,,5/1/2025,Locked,Bonus Used,RV Bonus,Pending,Special Bonus,Bonus,1/14/2024,9/17/2024,1/25/2024
10000000835,322359,1037,CODE10,Registration,CODE30,Referral,Referral Bonus,5,4366,,,,104,,,,3/18/2025,Expired,Bonus Used,Table Bonus,Pending,Regular Bonus,Cash,9/2/2024,6/13/2024,9/8/2024
10000000352,742548,1339,CODE30,Deposit,CODE20,Referral,Referral Bonus,7,2711,,,,764,,,,10/25/2025,Locked,Bonus Expired,Slot Bonus,Completed,Regular Bonus,Cash,7/14/2024,7/13/2024,5/5/2024
10000000813,867271,64,CODE20,Deposit,CODE30,Registration,Referral Bonus,2,4566,,,,655,,,,10/25/2025,Unlocked,Bonus Used,RV Bonus,Completed,Special Bonus,Bonus,1/21/2024,7/9/2024,3/24/2024
10000000797,830953,881,CODE50,Deposit,CODE10,Registration,First Deposit,7,2568,,,,524,,,,10/6/2025,Locked,Bonus Expired,Table Bonus,Paused,Special Bonus,Cash,1/22/2024,1/22/2024,4/16/2024
10000000930,365346,4665,CODE50,Deposit,CODE10,Registration,First Deposit,2,3343,,,,90,,,,9/27/2025,Locked,Bonus Expired,RV Bonus,Completed,Special Bonus,Cash,6/4/2024,9/4/2024,11/7/2024
10000000198,672929,4073,CODE50,Registration,CODE50,Registration,Referral Bonus,1,4698,,,,802,,,,2/26/2025,Expired,Bonus Used,Slot Bonus,Pending,Special Bonus,Cash,4/4/2024,4/22/2024,2/18/2024
10000000631,686824,1134,CODE10,Deposit,CODE10,Registration,Mini Registration,4,889,,,,159,,,,8/15/2025,Unlocked,Bonus Expired,Table Bonus,Completed,Regular Bonus,Cash,7/27/2024,9/8/2024,6/26/2024
10000000350,495697,1671,CODE10,Registration,CODE10,Referral,Mini Registration,1,4445,,,,586,,,,3/22/2025,Expired,Bonus Expired,RV Bonus,Paused,Regular Bonus,Bonus,6/15/2024,12/26/2024,11/20/2024
10000000556,329310,3856,CODE20,Referral,CODE10,Registration,First Deposit,7,4465,,,,550,,,,6/13/2025,Expired,Bonus Transferred to Cash,Slot Bonus,Paused,Special Bonus,Cash,1/13/2024,12/4/2024,12/2/2024
10000000228,396628,4471,CODE30,Referral,CODE50,Referral,First Deposit,9,2015,,,,193,,,,6/17/2025,Expired,Bonus Transferred to Cash,Slot Bonus,Completed,Regular Bonus,Bonus,2/24/2024,11/8/2024,1/12/2024
10000000753,367310,1010,CODE50,Deposit,CODE30,Deposit,Mini Registration,3,3109,,,,778,,,,8/5/2025,Expired,Bonus Used,RV Bonus,Completed,Special Bonus,Cash,9/25/2024,11/29/2024,3/23/2024
10000000416,383376,3625,CODE20,Registration,CODE20,Registration,First Deposit,2,954,,,,773,,,,5/16/2025,Expired,Bonus Expired,Table Bonus,Completed,Regular Bonus,Bonus,9/28/2024,8/13/2024,3/6/2024
10000000463,828565,2728,CODE20,Deposit,CODE10,Registration,Mini Registration,2,2716,,,,669,,,,4/11/2025,Unlocked,Bonus Used,Table Bonus,Completed,Regular Bonus,Cash,9/9/2024,1/24/2024,3/4/2024
10000000755,401042,197,CODE10,Deposit,CODE50,Registration,First Deposit,2,4879,,,,426,,,,3/3/2025,Expired,Bonus Transferred to Cash,Slot Bonus,Completed,Special Bonus,Cash,10/1/2024,10/9/2024,9/11/2024
10000000639,197921,1861,CODE20,Deposit,CODE10,Referral,First Deposit,5,4996,,,,504,,,,11/24/2025,Locked,Bonus Used,Table Bonus,Completed,Regular Bonus,Cash,3/4/2024,4/23/2024,5/21/2024
10000000354,911188,2289,CODE30,Referral,CODE20,Registration,First Deposit,2,4822,,,,270,,,,8/26/2025,Locked,Bonus Used,Slot Bonus,Completed,Special Bonus,Cash,11/29/2024,5/19/2024,2/18/2024
10000000619,529259,2945,CODE50,Referral,CODE50,Deposit,First Deposit,8,1307,,,,477,,,,11/19/2025,Unlocked,Bonus Expired,Slot Bonus,Completed,Regular Bonus,Cash,9/22/2024,4/6/2024,2/18/2024
10000000218,902581,554,CODE10,Deposit,CODE50,Deposit,First Deposit,2,3772,,,,347,,,,3/3/2025,Expired,Bonus Transferred to Cash,Table Bonus,Completed,Regular Bonus,Bonus,2/28/2024,9/29/2024,10/30/2024
10000000649,433893,4598,CODE30,Registration,CODE20,Referral,First Deposit,7,4014,,,,377,,,,8/8/2025,Locked,Bonus Transferred to Cash,Slot Bonus,Paused,Regular Bonus,Cash,12/5/2024,6/26/2024,4/9/2024
10000000003,313018,151,CODE30,Deposit,CODE10,Referral,First Deposit,4,2979,,,,372,,,,10/7/2025,Expired,Bonus Used,RV Bonus,Completed,Regular Bonus,Bonus,7/2/2024,3/29/2024,7/4/2024
10000000812,893263,3628,CODE50,Deposit,CODE10,Deposit,Mini Registration,1,1384,,,,814,,,,3/15/2025,Unlocked,Bonus Expired,Table Bonus,Paused,Regular Bonus,Cash,6/19/2024,5/15/2024,11/14/2024
10000000043,544660,3938,CODE20,Deposit,CODE50,Deposit,Referral Bonus,2,3802,,,,490,,,,3/20/2025,Locked,Bonus Expired,Slot Bonus,Paused,Special Bonus,Cash,11/30/2024,6/30/2024,7/30/2024
10000000396,166233,1049,CODE50,Deposit,CODE10,Referral,Mini Registration,7,4782,,,,348,,,,2/9/2025,Locked,Bonus Expired,Table Bonus,Pending,Special Bonus,Bonus,12/17/2024,6/17/2024,9/28/2024
10000000608,291189,283,CODE50,Referral,CODE10,Referral,Mini Registration,6,1970,,,,378,,,,8/29/2025,Locked,Bonus Used,RV Bonus,Paused,Regular Bonus,Cash,5/2/2024,1/19/2024,5/28/2024
10000000596,435728,3630,CODE20,Referral,CODE20,Deposit,First Deposit,5,2030,,,,429,,,,1/8/2025,Unlocked,Bonus Transferred to Cash,RV Bonus,Paused,Special Bonus,Cash,2/3/2024,10/2/2024,2/16/2024
10000000564,589245,2441,CODE50,Deposit,CODE30,Referral,First Deposit,7,3241,,,,918,,,,6/19/2025,Expired,Bonus Transferred to Cash,RV Bonus,Pending,Special Bonus,Bonus,4/28/2024,11/7/2024,12/11/2024
10000000877,253110,3057,CODE30,Deposit,CODE30,Deposit,Mini Registration,3,2724,,,,719,,,,7/9/2025,Locked,Bonus Transferred to Cash,Slot Bonus,Completed,Regular Bonus,Cash,10/17/2024,12/18/2024,12/18/2024
10000000757,185511,2371,CODE20,Registration,CODE10,Registration,First Deposit,6,3022,,,,57,,,,3/6/2025,Unlocked,Bonus Expired,RV Bonus,Completed,Regular Bonus,Cash,6/19/2024,4/8/2024,6/6/2024
10000000192,839731,706,CODE10,Referral,CODE50,Referral,First Deposit,4,873,,,,52,,,,9/11/2025,Expired,Bonus Transferred to Cash,Table Bonus,Paused,Regular Bonus,Cash,8/6/2024,3/27/2024,7/31/2024
10000000719,942071,3652,CODE30,Registration,CODE20,Referral,Referral Bonus,1,1618,,,,910,,,,2/28/2025,Expired,Bonus Transferred to Cash,Slot Bonus,Paused,Regular Bonus,Cash,9/13/2024,3/3/2024,3/18/2024
10000000619,152223,4350,CODE10,Referral,CODE10,Referral,Mini Registration,9,320,,,,896,,,,4/3/2025,Locked,Bonus Transferred to Cash,Table Bonus,Paused,Special Bonus,Bonus,1/22/2024,5/26/2024,7/14/2024
10000000869,268537,2929,CODE10,Deposit,CODE10,Deposit,Mini Registration,6,3056,,,,973,,,,10/16/2025,Expired,Bonus Used,Table Bonus,Paused,Special Bonus,Cash,9/10/2024,5/20/2024,6/21/2024
10000000955,746138,4403,CODE10,Referral,CODE10,Referral,Referral Bonus,4,252,,,,860,,,,6/18/2025,Unlocked,Bonus Expired,Table Bonus,Paused,Regular Bonus,Bonus,5/18/2024,11/23/2024,8/29/2024
10000000561,929422,1463,CODE20,Referral,CODE10,Deposit,Referral Bonus,5,4347,,,,291,,,,4/1/2025,Unlocked,Bonus Transferred to Cash,Table Bonus,Paused,Special Bonus,Cash,10/9/2024,5/13/2024,5/20/2024
10000000809,833125,1188,CODE10,Deposit,CODE10,Registration,Referral Bonus,5,3390,,,,535,,,,6/26/2025,Locked,Bonus Used,Slot Bonus,Paused,Regular Bonus,Bonus,12/11/2024,2/17/2024,1/22/2024
10000000829,494975,1403,CODE10,Deposit,CODE30,Referral,Mini Registration,1,2220,,,,589,,,,6/5/2025,Expired,Bonus Used,Table Bonus,Paused,Regular Bonus,Cash,6/22/2024,10/27/2024,9/3/2024
10000000204,892260,2229,CODE10,Deposit,CODE20,Deposit,First Deposit,6,4262,,,,270,,,,1/20/2025,Unlocked,Bonus Transferred to Cash,RV Bonus,Completed,Regular Bonus,Cash,2/9/2024,5/28/2024,10/29/2024
10000000224,765670,111,CODE20,Registration,CODE50,Registration,Referral Bonus,5,2892,,,,91,,,,10/19/2025,Locked,Bonus Used,RV Bonus,Completed,Regular Bonus,Bonus,7/23/2024,8/18/2024,9/14/2024
10000000700,710779,2197,CODE50,Referral,CODE30,Deposit,Mini Registration,7,4487,,,,537,,,,8/8/2025,Unlocked,Bonus Transferred to Cash,Slot Bonus,Paused,Special Bonus,Bonus,11/1/2024,12/22/2024,5/31/2024
10000000156,787190,4353,CODE50,Referral,CODE10,Deposit,Mini Registration,3,4312,,,,143,,,,8/15/2025,Locked,Bonus Transferred to Cash,Table Bonus,Pending,Special Bonus,Bonus,10/2/2024,8/12/2024,7/9/2024
10000000093,482840,3926,CODE10,Registration,CODE10,Deposit,First Deposit,7,3438,,,,159,,,,9/4/2025,Expired,Bonus Transferred to Cash,Table Bonus,Completed,Regular Bonus,Bonus,7/7/2024,2/4/2024,3/11/2024
10000000582,654418,1248,CODE50,Referral,CODE10,Deposit,Referral Bonus,5,827,,,,673,,,,8/26/2025,Expired,Bonus Transferred to Cash,Table Bonus,Pending,Regular Bonus,Cash,2/29/2024,5/31/2024,11/21/2024
10000000644,168901,1630,CODE20,Referral,CODE20,Registration,Referral Bonus,4,2004,,,,573,,,,10/11/2025,Expired,Bonus Expired,RV Bonus,Pending,Regular Bonus,Bonus,2/28/2024,10/10/2024,12/26/2024
10000000468,796392,3183,CODE10,Deposit,CODE10,Registration,First Deposit,9,1862,,,,826,,,,6/30/2025,Locked,Bonus Used,Table Bonus,Paused,Special Bonus,Cash,2/11/2024,2/7/2024,2/7/2024
10000000196,676099,1582,CODE10,Referral,CODE10,Registration,Mini Registration,9,2864,,,,586,,,,12/13/2025,Unlocked,Bonus Used,Slot Bonus,Paused,Regular Bonus,Cash,4/24/2024,1/10/2024,7/26/2024
10000000935,430957,4330,CODE10,Deposit,CODE30,Registration,Mini Registration,8,1714,,,,158,,,,5/7/2025,Locked,Bonus Expired,Slot Bonus,Completed,Regular Bonus,Bonus,4/4/2024,6/3/2024,10/3/2024
10000000254,160979,4418,CODE30,Deposit,CODE10,Deposit,First Deposit,1,1985,,,,432,,,,9/10/2025,Unlocked,Bonus Transferred to Cash,Table Bonus,Paused,Special Bonus,Cash,11/15/2024,7/13/2024,2/5/2024
10000000292,343141,2032,CODE50,Referral,CODE30,Deposit,Referral Bonus,5,3533,,,,312,,,,5/11/2025,Locked,Bonus Used,RV Bonus,Completed,Regular Bonus,Cash,3/16/2024,7/13/2024,4/14/2024
10000000858,693850,2190,CODE30,Deposit,CODE20,Referral,Referral Bonus,9,3169,,,,454,,,,6/24/2025,Expired,Bonus Expired,RV Bonus,Completed,Special Bonus,Cash,6/12/2024,10/11/2024,2/9/2024
10000000287,400864,3328,CODE20,Registration,CODE10,Registration,First Deposit,1,1092,,,,675,,,,11/19/2025,Locked,Bonus Used,Slot Bonus,Completed,Special Bonus,Bonus,4/8/2024,5/1/2024,11/25/2024
10000000626,549684,3267,CODE50,Registration,CODE30,Registration,Mini Registration,1,1114,,,,329,,,,6/19/2025,Expired,Bonus Used,Slot Bonus,Paused,Regular Bonus,Cash,9/11/2024,5/20/2024,8/25/2024
10000000569,436690,4893,CODE50,Deposit,CODE20,Registration,First Deposit,5,1057,,,,98,,,,1/14/2025,Unlocked,Bonus Expired,RV Bonus,Pending,Special Bonus,Bonus,3/25/2024,12/5/2024,2/11/2024
10000000019,252673,4441,CODE20,Registration,CODE20,Referral,First Deposit,6,3103,,,,811,,,,3/5/2025,Expired,Bonus Expired,RV Bonus,Completed,Special Bonus,Cash,7/15/2024,8/26/2024,9/2/2024
10000000635,303884,3962,CODE10,Registration,CODE30,Deposit,Referral Bonus,6,4593,,,,517,,,,7/10/2025,Expired,Bonus Transferred to Cash,Slot Bonus,Pending,Regular Bonus,Bonus,5/20/2024,4/24/2024,8/20/2024
10000000481,740011,3271,CODE30,Registration,CODE50,Referral,Referral Bonus,8,3199,,,,602,,,,1/7/2025,Expired,Bonus Transferred to Cash,RV Bonus,Pending,Special Bonus,Bonus,5/7/2024,6/3/2024,10/7/2024
10000000441,758527,1708,CODE10,Referral,CODE10,Deposit,Referral Bonus,7,3065,,,,476,,,,6/5/2025,Unlocked,Bonus Expired,RV Bonus,Paused,Regular Bonus,Cash,9/23/2024,11/4/2024,3/6/2024
10000000440,980892,1815,CODE10,Registration,CODE20,Registration,First Deposit,5,1421,,,,931,,,,8/16/2025,Unlocked,Bonus Used,Slot Bonus,Paused,Special Bonus,Cash,12/23/2024,5/6/2024,5/24/2024
10000000459,326386,4835,CODE30,Deposit,CODE10,Referral,Mini Registration,8,2087,,,,504,,,,9/30/2025,Unlocked,Bonus Transferred to Cash,Table Bonus,Pending,Special Bonus,Bonus,10/23/2024,8/6/2024,9/30/2024
10000000850,344842,1759,CODE30,Registration,CODE20,Registration,Mini Registration,2,1233,,,,927,,,,2/21/2025,Locked,Bonus Expired,RV Bonus,Completed,Regular Bonus,Cash,4/17/2024,11/29/2024,6/16/2024
10000000486,322895,3972,CODE50,Deposit,CODE30,Deposit,Mini Registration,9,3123,,,,287,,,,9/19/2025,Expired,Bonus Transferred to Cash,RV Bonus,Completed,Special Bonus,Cash,4/15/2024,5/22/2024,7/2/2024
10000000456,572672,2940,CODE10,Referral,CODE20,Referral,Mini Registration,2,1667,,,,246,,,,12/9/2025,Locked,Bonus Transferred to Cash,Table Bonus,Pending,Special Bonus,Cash,3/2/2024,3/24/2024,6/19/2024
10000000794,894975,2,CODE10,Referral,CODE10,Registration,Referral Bonus,8,3675,,,,93,,,,1/26/2025,Unlocked,Bonus Used,Table Bonus,Completed,Regular Bonus,Bonus,2/2/2024,4/22/2024,2/1/2024
10000000831,944002,2394,CODE30,Deposit,CODE10,Referral,Mini Registration,7,2415,,,,821,,,,2/9/2025,Expired,Bonus Expired,RV Bonus,Paused,Special Bonus,Bonus,9/26/2024,8/7/2024,7/14/2024
10000000456,757235,1297,CODE50,Deposit,CODE20,Deposit,Referral Bonus,1,914,,,,975,,,,9/29/2025,Expired,Bonus Transferred to Cash,RV Bonus,Pending,Special Bonus,Bonus,5/7/2024,11/18/2024,1/3/2024
10000000360,543487,617,CODE50,Registration,CODE50,Registration,Mini Registration,1,1760,,,,993,,,,9/7/2025,Unlocked,Bonus Expired,RV Bonus,Pending,Special Bonus,Cash,8/30/2024,8/11/2024,6/15/2024
